User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Total_Fail
khangdvph49797,PH49797,2,58,35,ph,3
hungpsph49800,PH49800,2,58,33,ph,3
loipdph49806,PH49806,2,58,6,ph,2
bacdxph49812,PH49812,2,55,33,ph,4
anhtqph49818,PH49818,2,58,29,ph,4
thienhvph49820,PH49820,2,58,29,ph,2
hoangbvph49821,PH49821,2,58,34,ph,2
anhhvph49825,PH49825,2,55,33,ph,6
namdqph49827,PH49827,2,58,33,ph,3
nientxph49828,PH49828,2,58,33,ph,3
sonchph49830,PH49830,2,58,33,ph,3
huybcph49835,PH49835,2,55,28,ph,4
thanhltph49838,PH49838,2,58,6,ph,2
huytqph49840,PH49840,2,58,33,ph,5
hungpkph49841,PH49841,2,58,33,ph,3
linhntdph49844,PH49844,2,58,28,ph,3
truongnvph49848,PH49848,2,58,34,ph,2
chinhtqph49849,PH49849,2,58,28,ph,3
conghbph49851,PH49851,2,58,34,ph,4
duypaph49855,PH49855,2,58,6,ph,2
sonndbph49865,PH49865,2,55,6,ph,4
lydttph49867,PH49867,2,58,28,ph,4
manhndph49869,PH49869,2,58,33,ph,3
manhldph49871,PH49871,2,58,33,ph,3
hungnmph49872,PH49872,2,58,33,ph,3
phinvph49874,PH49874,2,58,33,ph,3
hieuldph49875,PH49875,2,58,72,ph,2
minhnvph49879,PH49879,2,58,33,ph,3
phuongnvph49881,PH49881,2,58,33,ph,3
manhnvph49883,PH49883,2,55,71,ph,4
congntph49886,PH49886,2,58,33,ph,3
cuongnqph49887,PH49887,2,58,28,ph,3
hieudmph49890,PH49890,2,55,33,ph,4
duynvph49893,PH49893,2,55,33,ph,4
hieutdph49897,PH49897,2,58,33,ph,3
hiepplph49898,PH49898,2,58,28,ph,3
thucmdph49899,PH49899,2,55,71,ph,6
datntph49903,PH49903,2,58,33,ph,3
viethmph49904,PH49904,2,55,35,ph,5
anhtvph49906,PH49906,2,58,33,ph,3
longvtph49910,PH49910,2,58,33,ph,3
huynqph49912,PH49912,2,58,33,ph,3
duynvph49913,PH49913,2,58,28,ph,3
duyntph49915,PH49915,2,58,6,ph,2
longbnph49917,PH49917,2,58,33,ph,3
hungddph49919,PH49919,2,58,34,ph,2
binhlqph49920,PH49920,2,55,33,ph,4
haundph49925,PH49925,2,58,33,ph,3
anhdtph49928,PH49928,2,58,33,ph,3
phongntph49930,PH49930,2,58,72,ph,2
phucndph49932,PH49932,2,55,6,ph,3
hoanghhph49933,PH49933,2,58,33,ph,6
minhnqph49938,PH49938,2,55,71,ph,4
huantnph49941,PH49941,2,55,28,ph,5
trieunxph49943,PH49943,2,58,28,ph,3
haivmph49950,PH49950,2,55,33,ph,6
minhbnph49952,PH49952,2,58,28,ph,3
tuandvph49953,PH49953,2,58,33,ph,5
anhpddph49954,PH49954,2,58,33,ph,3
duynhph49956,PH49956,2,58,33,ph,3
thanhnvph49957,PH49957,2,58,33,ph,3
lamdtph49959,PH49959,2,58,33,ph,3
hauhdph49964,PH49964,2,58,33,ph,3
hadttph49965,PH49965,2,58,34,ph,3
luccvph49969,PH49969,2,58,34,ph,2
hoangnvhph49970,PH49970,2,58,28,ph,3
thangndph49972,PH49972,2,55,28,ph,3
nhungphph49974,PH49974,2,58,33,ph,3
anhthph49977,PH49977,2,55,28,ph,4
hoanvph49978,PH49978,2,58,28,ph,3
anhnvph49981,PH49981,2,55,34,ph,3
thangndph49983,PH49983,2,58,28,ph,3
quynhtdph49987,PH49987,2,58,34,ph,2
minhtbph49988,PH49988,2,58,33,ph,3
haihtph49990,PH49990,2,58,33,ph,8
hungbpph49994,PH49994,2,58,33,ph,3
tamnvph49996,PH49996,2,58,33,ph,3
hoalvph49998,PH49998,2,58,33,ph,3
phuongdxph50003,PH50003,2,58,29,ph,3
khaindph50014,PH50014,2,58,33,ph,3
vunmph50017,PH50017,2,58,28,ph,3
minhnqph50022,PH50022,2,58,33,ph,3
duynnph50023,PH50023,2,58,33,ph,3
truongnkph50026,PH50026,2,55,34,ph,4
phuongdvph50027,PH50027,2,58,33,ph,3
duongnqph50030,PH50030,2,58,6,ph,2
ngoannthph50034,PH50034,2,58,33,ph,3
thaovttph50036,PH50036,2,58,33,ph,3
trangnthph50037,PH50037,2,55,33,ph,5
nguyenndph50041,PH50041,2,55,35,ph,5
cuongbmph50042,PH50042,2,58,33,ph,3
hieupnph50045,PH50045,2,58,33,ph,4
binhntph50046,PH50046,2,58,33,ph,3
datntph50054,PH50054,2,55,33,ph,5
truongnqph50059,PH50059,2,58,33,ph,4
datntph50062,PH50062,2,55,33,ph,5
hoangnhph50063,PH50063,2,58,33,ph,4
quanpaph50064,PH50064,2,58,28,ph,3
tuannhph50065,PH50065,2,58,72,ph,2
anhntph50068,PH50068,2,55,33,ph,7
nhanntph50072,PH50072,2,58,34,ph,2
hanpnph50081,PH50081,2,55,28,ph,4
thanhtvph50084,PH50084,2,55,35,ph,4
hieplqph50087,PH50087,2,58,28,ph,3
hungnvph50093,PH50093,2,58,35,ph,3
khanhndph50094,PH50094,2,55,33,ph,4
truongnnph50099,PH50099,2,58,29,ph,2
dungnmph50100,PH50100,2,58,6,ph,2
uyenvtpph50102,PH50102,2,58,33,ph,4
quannhph50104,PH50104,2,55,33,ph,5
khangnvph50107,PH50107,2,58,72,ph,3
khainqph50113,PH50113,2,55,33,ph,6
duybnkph50120,PH50120,2,58,29,ph,2
tuantaph50121,PH50121,2,58,28,ph,3
namndph50124,PH50124,2,58,33,ph,4
phongnqph50133,PH50133,2,58,33,ph,5
diepntmph50136,PH50136,2,58,34,ph,2
hienptph50143,PH50143,2,55,34,ph,3
thangbqph50144,PH50144,2,58,72,ph,2
thinhndph50145,PH50145,2,55,28,ph,4
chuongbtph50148,PH50148,2,58,33,ph,4
kienhgph50150,PH50150,2,58,33,ph,4
thinhdvph50151,PH50151,2,58,33,ph,5
nghittph50154,PH50154,2,58,33,ph,4
quandmph50159,PH50159,2,58,33,ph,4
thanhhbph50161,PH50161,2,58,33,ph,4
kiennlph50167,PH50167,2,58,33,ph,3
hoangnvph50168,PH50168,2,58,29,ph,2
toanpvph50170,PH50170,2,58,28,ph,3
khanhndph50171,PH50171,2,58,33,ph,3
duyndph50172,PH50172,2,58,28,ph,3
toannkph50173,PH50173,2,58,35,ph,3
khoindph50175,PH50175,2,58,28,ph,3
tuantmph50176,PH50176,2,58,33,ph,3
cuongnmph50179,PH50179,2,58,33,ph,3
thelvph50187,PH50187,2,58,28,ph,3
congttph50195,PH50195,2,55,28,ph,4
trungmxph50196,PH50196,2,58,28,ph,3
datdhph50198,PH50198,2,55,28,ph,4
anhhtph50205,PH50205,2,58,33,ph,4
tiennvph50210,PH50210,2,58,33,ph,4
truongpvph50211,PH50211,2,55,34,ph,4
duongbdph50213,PH50213,2,58,33,ph,3
longntph50215,PH50215,2,58,28,ph,3
phucnhph50219,PH50219,2,58,28,ph,3
ngocnxph50224,PH50224,2,58,33,ph,4
anhnnbph50226,PH50226,2,58,33,ph,4
tronglqph50230,PH50230,2,58,28,ph,3
duytdph50231,PH50231,2,55,28,ph,4
trangltph50232,PH50232,2,55,28,ph,4
phongbtph50235,PH50235,2,55,33,ph,4
tuanlvph50237,PH50237,2,55,33,ph,5
truongnpph50240,PH50240,2,58,33,ph,4
hiennmph50241,PH50241,2,58,33,ph,4
namddph50247,PH50247,2,58,33,ph,4
dongtxph50253,PH50253,2,58,33,ph,3
duocnhph50257,PH50257,2,58,28,ph,3
tienldph50259,PH50259,2,58,33,ph,4
truongtqph50260,PH50260,2,58,34,ph,2
vuntph50261,PH50261,2,55,28,ph,3
anhndtph50264,PH50264,2,58,33,ph,4
anhhtph50266,PH50266,2,58,29,ph,2
ducnaph50270,PH50270,2,58,34,ph,2
khanhlvph50271,PH50271,2,58,28,ph,5
viethvhph50272,PH50272,2,58,34,ph,2
quantmph50279,PH50279,2,58,33,ph,4
kietntph50280,PH50280,2,55,33,ph,4
duongbtph50285,PH50285,2,58,33,ph,3
khoittph50291,PH50291,2,58,28,ph,3
manhldph50293,PH50293,2,58,33,ph,3
nhatnnph50294,PH50294,2,58,33,ph,3
huybqph50295,PH50295,2,58,33,ph,3
datttph50300,PH50300,2,58,33,ph,3
datptph50306,PH50306,2,55,28,ph,4
baongph50309,PH50309,2,58,33,ph,3
tuanvqph50311,PH50311,2,55,33,ph,5
datldph50312,PH50312,2,58,34,ph,3
namnhph50313,PH50313,2,58,28,ph,3
songnmhph50317,PH50317,2,58,33,ph,3
truongndph50320,PH50320,2,58,33,ph,3
tuannvph50321,PH50321,2,55,33,ph,5
tiendtph50324,PH50324,2,58,33,ph,3
minhntph50329,PH50329,2,58,33,ph,3
kienntph50330,PH50330,2,58,29,ph,2
longnvph50331,PH50331,2,58,72,ph,2
hoanglvph50334,PH50334,2,58,33,ph,3
dantsph50335,PH50335,2,58,33,ph,3
hainvph50337,PH50337,2,58,33,ph,3
tuandnph50338,PH50338,2,58,33,ph,3
nguyenttph50347,PH50347,2,58,33,ph,3
anhmhph50348,PH50348,2,55,33,ph,5
thiltmph50355,PH50355,2,55,71,ph,4
hieupmph50358,PH50358,2,58,33,ph,3
quanptaph50361,PH50361,2,58,28,ph,3
tuannvph50363,PH50363,2,55,33,ph,4
vinhtqph50374,PH50374,2,55,28,ph,3
linhntdph50376,PH50376,2,58,28,ph,3
tuyenhvph50379,PH50379,2,58,33,ph,3
bienndph50380,PH50380,2,55,71,ph,7
duongtmph50382,PH50382,2,58,33,ph,3
bienddph50384,PH50384,2,55,71,ph,6
dohcph50390,PH50390,2,58,72,ph,2
datvtph50396,PH50396,2,58,28,ph,3
tunglxph50397,PH50397,2,58,33,ph,3
huypdph50403,PH50403,2,58,33,ph,4
tamdtaph50406,PH50406,2,55,33,ph,4
duynhph50408,PH50408,2,58,33,ph,4
huybdqph50409,PH50409,2,55,33,ph,4
dungpdph50412,PH50412,2,58,33,ph,3
quydmph50413,PH50413,2,58,29,ph,2
thanhnvph50414,PH50414,2,58,33,ph,3
duyndph50415,PH50415,2,58,28,ph,3
namlpph50417,PH50417,2,58,33,ph,3
hoangntph50419,PH50419,2,58,33,ph,3
anhndph50427,PH50427,2,58,72,ph,2
quangbdhph50434,PH50434,2,58,33,ph,3
truongnvph50447,PH50447,2,58,33,ph,3
sonhntph50448,PH50448,2,55,33,ph,4
thangdqph50449,PH50449,2,58,28,ph,3
hungkdph50454,PH50454,2,58,33,ph,3
tuanntph50455,PH50455,2,55,33,ph,4
chucntph50456,PH50456,2,55,28,ph,3
giangnxph50458,PH50458,2,55,28,ph,4
thachdnph50459,PH50459,2,58,33,ph,3
tungdhph50461,PH50461,2,58,33,ph,3
haindph50470,PH50470,2,58,28,ph,3
duongntph50471,PH50471,2,55,28,ph,5
huytmph50473,PH50473,2,58,28,ph,3
anhntph50475,PH50475,2,58,33,ph,3
khangncph50477,PH50477,2,58,29,ph,2
tinhbaph50485,PH50485,2,55,33,ph,5
trungtvph50490,PH50490,2,55,28,ph,4
thuongnvph50494,PH50494,2,58,72,ph,3
daicvph50503,PH50503,2,58,33,ph,3
huydqph50508,PH50508,2,58,33,ph,4
namntph50509,PH50509,2,58,33,ph,4
khanhlnph50512,PH50512,2,58,33,ph,3
tutaph50519,PH50519,2,58,29,ph,2
dungnmph50525,PH50525,2,58,33,ph,3
quannaph50528,PH50528,2,55,33,ph,6
chungntph50529,PH50529,2,58,6,ph,3
linhvttph50530,PH50530,2,58,33,ph,5
phihvlph50531,PH50531,2,58,28,ph,3
hoandph50532,PH50532,2,58,35,ph,3
tulmph50535,PH50535,2,58,33,ph,3
trinhtdph50540,PH50540,2,58,33,ph,3
anhnvph50541,PH50541,2,58,28,ph,3
muoidxph50546,PH50546,2,58,6,ph,6
tampvph50549,PH50549,2,58,33,ph,4
hungdlph50551,PH50551,2,58,28,ph,3
hungnvph50552,PH50552,2,58,33,ph,4
thaontpph50562,PH50562,2,58,33,ph,4
tunggmph50566,PH50566,2,58,33,ph,4
duongdtph50567,PH50567,2,58,6,ph,2
toantdph50570,PH50570,2,58,33,ph,4
binhntph50571,PH50571,2,58,6,ph,2
duongvaph50573,PH50573,2,58,33,ph,3
hoangtvph50574,PH50574,2,58,33,ph,4
congndph50578,PH50578,2,58,33,ph,4
luongtdph50583,PH50583,2,58,33,ph,4
thachnnph50584,PH50584,2,58,6,ph,2
dungdaph50585,PH50585,2,58,33,ph,4
manhtnph50589,PH50589,2,58,33,ph,6
phiddph50593,PH50593,2,58,33,ph,3
hanhntph50597,PH50597,2,58,34,ph,2
tuyenndph50598,PH50598,2,58,6,ph,2
manhtvph50600,PH50600,2,58,33,ph,4
hoangnvph50601,PH50601,2,58,33,ph,4
trungnvph50606,PH50606,2,58,6,ph,2
quangntph50607,PH50607,2,58,28,ph,3
phongnvph50612,PH50612,2,58,33,ph,4
tamntph50613,PH50613,2,55,35,ph,4
quangnmph50614,PH50614,2,58,33,ph,4
cuongnxph50617,PH50617,2,58,33,ph,3
hungnmph50619,PH50619,2,58,29,ph,2
bachtqph50620,PH50620,2,55,34,ph,3
doanhhvph50627,PH50627,2,58,33,ph,3
doainvph50631,PH50631,2,58,29,ph,3
haovvph50634,PH50634,2,58,33,ph,3
tulaph50636,PH50636,2,58,28,ph,3
khanhnlph50641,PH50641,2,58,29,ph,4
khanhbnph50642,PH50642,2,58,28,ph,2
huytvph50645,PH50645,2,58,33,ph,3
luongnddph50650,PH50650,2,58,28,ph,3
huydqph50651,PH50651,2,58,33,ph,3
dungpvph50654,PH50654,2,55,6,ph,4
quyenvtph50662,PH50662,2,58,6,ph,2
tiennqph50666,PH50666,2,55,6,ph,3
locndph50667,PH50667,2,58,6,ph,2
hungntph50669,PH50669,2,55,33,ph,5
tiennvph50670,PH50670,2,55,28,ph,5
hungtdph50672,PH50672,2,58,34,ph,3
khoidtph50673,PH50673,2,55,28,ph,4
anhttph50674,PH50674,2,58,33,ph,3
hieundph50676,PH50676,2,58,33,ph,3
tuyennxph50679,PH50679,2,58,33,ph,3
xuanntph50681,PH50681,2,58,33,ph,3
binhntph50684,PH50684,2,55,28,ph,5
tiennmph50685,PH50685,2,58,33,ph,3
duynvph50688,PH50688,2,58,33,ph,3
thinhcvph50689,PH50689,2,58,33,ph,3
vuongnvph50694,PH50694,2,55,28,ph,7
vutvph50695,PH50695,2,55,6,ph,4
quanvdph50698,PH50698,2,58,33,ph,3
hungtvph50704,PH50704,2,58,33,ph,3
datdtph50705,PH50705,2,58,28,ph,3
sonvhph50708,PH50708,2,58,33,ph,3
chiennvph50713,PH50713,2,58,6,ph,2
hieunmph50715,PH50715,2,58,29,ph,3
vietnqph50722,PH50722,2,58,6,ph,2
hieuttph50724,PH50724,2,58,72,ph,2
tungdxph50725,PH50725,2,58,33,ph,3
datdtph50727,PH50727,2,58,33,ph,3
minhdnph50728,PH50728,2,58,29,ph,3
tienpdph50730,PH50730,2,55,34,ph,4
anhnnph50731,PH50731,2,58,34,ph,3
trungltph50732,PH50732,2,58,29,ph,3
caonxph50735,PH50735,2,55,33,ph,5
huyvtph50742,PH50742,2,58,34,ph,3
duongttph50748,PH50748,2,58,6,ph,2
anhdqbph50750,PH50750,2,58,33,ph,4
dungntph50751,PH50751,2,55,33,ph,7
duongldbph50753,PH50753,2,55,33,ph,4
duongnhph50760,PH50760,2,55,33,ph,4
haolvph50761,PH50761,2,58,33,ph,3
nhanndph50763,PH50763,2,58,34,ph,3
hieuntph50766,PH50766,2,58,33,ph,3
hatpph50768,PH50768,2,58,33,ph,3
duongtnph50769,PH50769,2,58,33,ph,3
chiendcph50770,PH50770,2,58,33,ph,4
phuongdvph50771,PH50771,2,58,28,ph,4
khiempgph50773,PH50773,2,58,33,ph,3
lamnhph50779,PH50779,2,58,33,ph,3
namndpph50784,PH50784,2,58,28,ph,3
dunhph50785,PH50785,2,55,33,ph,4
anhpvph50790,PH50790,2,55,34,ph,4
giangnvph50791,PH50791,2,55,28,ph,4
huybtph50792,PH50792,2,55,33,ph,4
ductvph50793,PH50793,2,58,29,ph,5
tungdtph50802,PH50802,2,58,29,ph,3
quanctph50803,PH50803,2,58,33,ph,3
quangldph50805,PH50805,2,58,29,ph,3
anhvdph50808,PH50808,2,58,33,ph,3
minhlhph50812,PH50812,2,58,6,ph,2
hoangnvph50813,PH50813,2,58,28,ph,3
thaipdph50814,PH50814,2,58,29,ph,4
thuongdtdph50816,PH50816,2,58,34,ph,3
tuanpaph50818,PH50818,2,58,33,ph,3
hungnvph50820,PH50820,2,58,33,ph,3
chiennvph50823,PH50823,2,55,33,ph,4
duongptph50824,PH50824,2,55,33,ph,4
truongnvph50825,PH50825,2,58,33,ph,3
hainsph50828,PH50828,2,58,33,ph,4
thindph50831,PH50831,2,55,33,ph,4
phuonghtph50832,PH50832,2,58,28,ph,3
datvdph50838,PH50838,2,55,33,ph,4
tienddph50842,PH50842,2,58,33,ph,3
vinhpcph50853,PH50853,2,58,33,ph,3
huynnph50855,PH50855,2,55,34,ph,4
trangttph50856,PH50856,2,58,28,ph,3
hoangnhph50857,PH50857,2,58,34,ph,3
anhdtph50859,PH50859,2,58,33,ph,4
ducvtph50866,PH50866,2,55,33,ph,4
yennthph50871,PH50871,2,58,33,ph,3
duongdtph50874,PH50874,2,58,28,ph,3
hieulmph50877,PH50877,2,55,6,ph,3
quyendtph50879,PH50879,2,58,28,ph,3
hoangnmph50890,PH50890,2,58,34,ph,3
anhndph50892,PH50892,2,55,33,ph,5
ducdmph50894,PH50894,2,58,33,ph,3
duongdvph50898,PH50898,2,58,33,ph,3
thaottph50899,PH50899,2,58,34,ph,3
datdqph50903,PH50903,2,55,33,ph,6
haihdph50907,PH50907,2,58,33,ph,3
quantvph50908,PH50908,2,58,72,ph,2
lamvqph50909,PH50909,2,58,33,ph,6
linhpnph50911,PH50911,2,58,33,ph,4
duongnhph50912,PH50912,2,58,33,ph,4
tuvaph50914,PH50914,2,58,33,ph,4
bienmtph50917,PH50917,2,58,29,ph,3
lanlhph50918,PH50918,2,58,29,ph,3
hungtvph50920,PH50920,2,58,33,ph,4
sonvhph50925,PH50925,2,58,33,ph,4
biendbph50928,PH50928,2,58,33,ph,3
luantph50931,PH50931,2,58,33,ph,4
hoangtvph50932,PH50932,2,58,33,ph,7
phongndph50933,PH50933,2,55,34,ph,9
longtdph50934,PH50934,2,55,33,ph,6
hungnvph50936,PH50936,2,58,33,ph,4
kientvph50939,PH50939,2,58,34,ph,3
datndph50941,PH50941,2,58,33,ph,4
giangpthph50942,PH50942,2,58,28,ph,3
huyctph50943,PH50943,2,58,33,ph,5
manhlpph50952,PH50952,2,58,33,ph,5
ducpvph50953,PH50953,2,58,33,ph,4
tuannaph50955,PH50955,2,55,33,ph,6
luantnph50957,PH50957,2,58,34,ph,3
ducnaph50963,PH50963,2,55,33,ph,5
quanvvph50964,PH50964,2,58,33,ph,4
hieundph50967,PH50967,2,58,33,ph,6
hieutdph50969,PH50969,2,58,72,ph,2
tankdph50975,PH50975,2,58,6,ph,2
vietnhdph50978,PH50978,2,58,33,ph,7
hieuptph50981,PH50981,2,55,33,ph,7
thaidvph50988,PH50988,2,58,33,ph,4
tungvxph50992,PH50992,2,58,33,ph,4
hungtvph50995,PH50995,2,58,29,ph,3
sontvph51000,PH51000,2,58,72,ph,2
duynkph51002,PH51002,2,55,28,ph,4
quyenlvph51003,PH51003,2,58,6,ph,2
khanhldtph51006,PH51006,2,58,33,ph,5
thanhdnph51009,PH51009,2,55,33,ph,5
thanhbcph51010,PH51010,2,58,72,ph,3
datlqph51011,PH51011,2,55,33,ph,6
thainqph51012,PH51012,2,55,33,ph,5
sonptph51015,PH51015,2,58,29,ph,3
namvtph51016,PH51016,2,58,33,ph,4
cuongtcph51018,PH51018,2,58,6,ph,2
namnhph51020,PH51020,2,55,28,ph,5
hiepthph51021,PH51021,2,58,33,ph,4
lamdhtph51023,PH51023,2,58,33,ph,3
datntph51025,PH51025,2,58,6,ph,2
duonghdtph51028,PH51028,2,58,28,ph,3
canhtvph51036,PH51036,2,58,28,ph,3
anhndph51037,PH51037,2,58,34,ph,3
tienptph51041,PH51041,2,55,33,ph,5
huyndph51042,PH51042,2,55,33,ph,4
longptph51044,PH51044,2,58,33,ph,4
nghiatnph51047,PH51047,2,55,33,ph,4
quanlaph51050,PH51050,2,55,6,ph,7
longntph51052,PH51052,2,55,33,ph,5
quynhptph51055,PH51055,2,58,28,ph,3
hainhph51056,PH51056,2,55,33,ph,4
trangdtph51058,PH51058,2,58,33,ph,5
anhvhph51067,PH51067,2,58,29,ph,3
quangnmph51069,PH51069,2,58,33,ph,5
trangntph51073,PH51073,2,58,28,ph,3
tuannaph51076,PH51076,2,58,29,ph,3
ducptph51077,PH51077,2,58,34,ph,2
quangdmph51078,PH51078,2,55,28,ph,4
quyenbbph51081,PH51081,2,58,28,ph,3
huynqph51082,PH51082,2,58,29,ph,3
dungdtph51093,PH51093,2,55,33,ph,4
cuonglmph51095,PH51095,2,58,6,ph,2
dungltph51097,PH51097,2,55,71,ph,3
giangntph51101,PH51101,2,58,34,ph,2
kienlttph51115,PH51115,2,55,33,ph,4
quanndph51116,PH51116,2,58,33,ph,3
anhdtph51117,PH51117,2,58,72,ph,2
khanhbxph51119,PH51119,2,55,33,ph,5
minhdvph51130,PH51130,2,55,33,ph,4
minhttph51143,PH51143,2,58,72,ph,4
phuongtmph51146,PH51146,2,55,33,ph,4
sonntph51147,PH51147,2,58,35,ph,5
tungdtph51149,PH51149,2,55,33,ph,4
truongpvph51152,PH51152,2,58,29,ph,3
ducdvph51154,PH51154,2,55,33,ph,5
quyenlnph51158,PH51158,2,58,29,ph,3
anhndph51159,PH51159,2,58,28,ph,3
tuvaph51160,PH51160,2,58,33,ph,3
manhndph51161,PH51161,2,58,33,ph,3
banlnph51162,PH51162,2,58,33,ph,3
huylaph51166,PH51166,2,58,29,ph,2
daimvaph51171,PH51171,2,58,28,ph,3
phuongdmph51181,PH51181,2,55,33,ph,5
truongvxph51185,PH51185,2,58,28,ph,3
phucphph51186,PH51186,2,55,33,ph,5
quynhntdph51187,PH51187,2,58,28,ph,3
tiendmph51188,PH51188,2,58,72,ph,3
tanhtph51189,PH51189,2,55,28,ph,5
namttph51190,PH51190,2,58,72,ph,2
kypmph51192,PH51192,2,58,28,ph,2
tuanlvph51193,PH51193,2,58,33,ph,3
diepttbph51197,PH51197,2,55,33,ph,4
anhnvnph51198,PH51198,2,55,35,ph,6
taivaph51199,PH51199,2,58,33,ph,3
tuandhph51200,PH51200,2,58,33,ph,3
sonntph51201,PH51201,2,58,33,ph,3
hoangvvph51203,PH51203,2,58,33,ph,5
hungpvph51204,PH51204,2,58,29,ph,2
duongnhph51210,PH51210,2,58,29,ph,2
tamttph51218,PH51218,2,58,33,ph,3
vietnqph51221,PH51221,2,58,6,ph,2
phongphph51231,PH51231,2,58,34,ph,2
phucndph51235,PH51235,2,55,71,ph,5
duclmph51237,PH51237,2,58,33,ph,3
hieutmph51238,PH51238,2,58,6,ph,4
anhltph51239,PH51239,2,55,33,ph,6
huythph51240,PH51240,2,58,33,ph,3
sonlhph51242,PH51242,2,58,33,ph,3
ngoclhstph51243,PH51243,2,58,33,ph,3
phuongvqph51245,PH51245,2,58,33,ph,3
quandhph51246,PH51246,2,55,6,ph,3
huyntph51247,PH51247,2,58,28,ph,2
thuydtph51251,PH51251,2,58,33,ph,3
nhatcnlph51256,PH51256,2,58,33,ph,4
truongvxph51260,PH51260,2,58,6,ph,2
anhndph51261,PH51261,2,58,33,ph,3
anhvnph51266,PH51266,2,58,33,ph,3
haindph51267,PH51267,2,58,28,ph,2
cuongntph51268,PH51268,2,58,33,ph,3
phunvph51270,PH51270,2,58,34,ph,2
khanhlvph51271,PH51271,2,58,35,ph,3
sonvhph51273,PH51273,2,58,33,ph,3
anhndtph51274,PH51274,2,58,33,ph,3
chungthph51282,PH51282,2,58,29,ph,3
tungbxph51290,PH51290,2,58,33,ph,3
tonbdph51291,PH51291,2,58,6,ph,2
chinhpdph51293,PH51293,2,58,34,ph,2
longnqhph51295,PH51295,2,58,33,ph,3
huynqph51298,PH51298,2,58,33,ph,3
hoanxph51299,PH51299,2,58,33,ph,4
binhntph51300,PH51300,2,55,34,ph,3
datnvph51302,PH51302,2,58,33,ph,4
dungpqph51303,PH51303,2,58,33,ph,3
hieultph51304,PH51304,2,58,33,ph,3
manhhvph51306,PH51306,2,58,33,ph,3
vunaph51308,PH51308,2,58,72,ph,2
khoagvph51310,PH51310,2,58,33,ph,3
hieunmph51319,PH51319,2,55,71,ph,4
lamlxph51322,PH51322,2,58,33,ph,3
nghiatmph51334,PH51334,2,55,33,ph,5
hieupxph51336,PH51336,2,58,33,ph,3
tranghtph51339,PH51339,2,58,33,ph,3
huyplph51340,PH51340,2,58,33,ph,3
thanhptph51341,PH51341,2,58,33,ph,3
phuongnttph51344,PH51344,2,58,33,ph,3
huynqph51345,PH51345,2,55,34,ph,3
thanhhvph51367,PH51367,2,58,33,ph,3
namhkph51372,PH51372,2,58,28,ph,2
huypvph51374,PH51374,2,58,29,ph,2
anhdqph51375,PH51375,2,55,33,ph,4
dongnhph51380,PH51380,2,58,34,ph,2
banvvph51383,PH51383,2,58,35,ph,4
toanndph51385,PH51385,2,55,28,ph,4
trungldph51391,PH51391,2,58,33,ph,3
vinhntph51392,PH51392,2,58,33,ph,3
longdthph51394,PH51394,2,58,33,ph,3
thaondph51396,PH51396,2,58,72,ph,2
linhlmph51397,PH51397,2,58,33,ph,3
duynvph51398,PH51398,2,58,33,ph,3
ductmph51399,PH51399,2,55,33,ph,5
ducnmph51400,PH51400,2,58,29,ph,2
ducvaph51402,PH51402,2,58,29,ph,2
tultph51404,PH51404,2,58,33,ph,3
tucdph51409,PH51409,2,58,33,ph,3
cuongnmph51410,PH51410,2,58,29,ph,2
phonglnph51412,PH51412,2,58,33,ph,3
anhtvph51415,PH51415,2,58,33,ph,7
anhnhph51420,PH51420,2,58,33,ph,3
anhndph51424,PH51424,2,55,33,ph,6
vuindph51427,PH51427,2,58,29,ph,2
datpvph51431,PH51431,2,58,34,ph,2
kiennbph51434,PH51434,2,58,34,ph,2
tientlph51441,PH51441,2,55,71,ph,5
thanhlpph51442,PH51442,2,58,34,ph,2
linhhvph51445,PH51445,2,58,34,ph,2
dungndph51446,PH51446,2,58,33,ph,3
andvph51449,PH51449,2,58,33,ph,3
longbpph51450,PH51450,2,58,72,ph,3
huannvph51452,PH51452,2,58,28,ph,2
duongbdph51455,PH51455,2,55,28,ph,3
khaintph51456,PH51456,2,58,33,ph,3
hainhph51462,PH51462,2,55,6,ph,3
hungndph51463,PH51463,2,55,33,ph,4
trienhtph51464,PH51464,2,58,33,ph,3
huynqph51466,PH51466,2,58,33,ph,3
hunghmph51472,PH51472,2,55,33,ph,5
tungdtph51477,PH51477,2,58,33,ph,3
khanhlbph51485,PH51485,2,58,33,ph,3
thangtmph51488,PH51488,2,58,33,ph,6
truongdxph51491,PH51491,2,55,33,ph,3
hieuncph51493,PH51493,2,58,33,ph,3
sangnvph51494,PH51494,2,58,29,ph,2
namvlph51497,PH51497,2,58,28,ph,2
hungnmph51498,PH51498,2,58,29,ph,3
chiennvph51500,PH51500,2,58,33,ph,3
thinhddph51501,PH51501,2,58,33,ph,3
duongndph51503,PH51503,2,58,33,ph,3
anhdtph51504,PH51504,2,58,29,ph,2
tanntph51505,PH51505,2,55,6,ph,3
hadtph51506,PH51506,2,58,33,ph,3
hungvmph51510,PH51510,2,55,34,ph,3
tulvph51512,PH51512,2,55,33,ph,4
tunvph51520,PH51520,2,58,28,ph,2
anhntph51526,PH51526,2,58,33,ph,3
thanhndph51527,PH51527,2,58,29,ph,3
thaicvph51532,PH51532,2,58,29,ph,2
