User_Login,User_Code,Up_To_Semester,Term_ID,Major_ID,Campus,Value,Total_Grade,Total_Credit,Average_Grade
taithph46406,PH46406,2,51,30,ph,1,192.6,28,6.87857
sunglsph46412,PH46412,2,51,33,ph,1,189.4,27,7.01481
kienntph46413,PH46413,2,51,28,ph,1,204.9,27,7.58889
duykkph46415,PH46415,2,51,30,ph,1,190.0,25,7.60000
haodaph46419,PH46419,2,51,33,ph,1,297.4,36,8.26111
kietnqph46426,PH46426,2,51,33,ph,1,250.8,30,8.36000
dunghbph46428,PH46428,2,51,28,ph,1,291.4,36,8.09444
nghiadvph46437,PH46437,2,51,33,ph,1,252.2,32,7.88125
khaitqph46456,PH46456,2,51,28,ph,1,287.4,34,8.45294
sonlvph46459,PH46459,2,51,33,ph,1,121.0,18,6.72222
tampvph46460,PH46460,2,51,34,ph,1,253.6,36,7.04444
tungttph46461,PH46461,2,51,33,ph,1,224.4,31,7.23871
hieunvph46466,PH46466,1,51,30,ph,1,137.2,19,7.22105
tupvph46469,PH46469,2,51,30,ph,1,204.4,28,7.30000
nguyentvph46476,PH46476,2,51,28,ph,1,229.2,31,7.39355
kienltph46481,PH46481,2,51,33,ph,1,186.0,27,6.88889
huytqph46494,PH46494,2,51,33,ph,1,265.8,36,7.38333
tainvph46495,PH46495,2,52,33,ph,1,268.0,34,7.88235
duongdvph46500,PH46500,2,51,30,ph,1,268.7,34,7.90294
hieuptph46502,PH46502,2,51,28,ph,1,150.3,22,6.83182
sidvph46507,PH46507,2,51,30,ph,1,295.0,34,8.67647
hieuldph46527,PH46527,1,51,33,ph,1,80.4,13,6.18462
khanhmqph46528,PH46528,2,51,33,ph,1,186.1,26,7.15769
duydvph46536,PH46536,2,51,33,ph,1,275.2,33,8.33939
quandaph46537,PH46537,2,51,30,ph,1,227.6,31,7.34194
tondcph46538,PH46538,2,51,33,ph,1,222.5,32,6.95313
thuongdvph46541,PH46541,2,51,34,ph,1,233.2,33,7.06667
khangnpph46543,PH46543,2,51,33,ph,1,208.7,29,7.19655
congldph46544,PH46544,2,51,28,ph,1,302.2,34,8.88824
manhddph46549,PH46549,2,51,28,ph,1,201.6,27,7.46667
trungddph46553,PH46553,2,51,28,ph,1,199.8,31,6.44516
quypdph46557,PH46557,2,51,28,ph,1,195.9,28,6.99643
ducngph46559,PH46559,2,51,33,ph,1,283.6,36,7.87778
namntph46562,PH46562,2,52,30,ph,1,183.0,21,8.71429
phinvph46574,PH46574,2,51,33,ph,1,230.0,31,7.41935
longvdph46585,PH46585,2,51,30,ph,1,236.2,31,7.61935
hungtvph46591,PH46591,2,51,28,ph,1,175.7,25,7.02800
hiennvph46597,PH46597,2,51,33,ph,1,235.0,36,6.52778
quanghvph46600,PH46600,2,51,33,ph,1,318.5,36,8.84722
duongdqph46606,PH46606,2,51,33,ph,1,80.4,13,6.18462
duongphph46616,PH46616,2,51,28,ph,1,141.4,22,6.42727
hieunmph46626,PH46626,2,51,30,ph,1,92.1,12,7.67500
anhnvph46692,PH46692,2,51,30,ph,1,149.1,18,8.28333
namndph46708,PH46708,2,51,33,ph,1,121.2,15,8.08000
longndph46714,PH46714,2,51,30,ph,1,93.0,13,7.15385
thangnvph46715,PH46715,2,51,33,ph,1,136.5,18,7.58333
dongnpph46724,PH46724,2,51,33,ph,1,134.0,19,7.05263
badxph46726,PH46726,2,51,30,ph,1,90.0,12,7.50000
ductmph46730,PH46730,2,51,33,ph,1,207.9,24,8.66250
tunaph46732,PH46732,2,51,28,ph,1,67.5,9,7.50000
hungtmph46737,PH46737,1,52,30,ph,1,22.5,3,7.50000
datdtph46791,PH46791,2,55,33,ph,1,56.7,9,6.30000
binhdtph46818,PH46818,2,51,33,ph,1,128.7,18,7.15000
tunglvph46848,PH46848,2,51,28,ph,1,233.4,27,8.64444
quanndph46876,PH46876,2,51,28,ph,1,134.7,18,7.48333
bactvph46884,PH46884,2,52,33,ph,1,39.6,6,6.60000
haopqph46895,PH46895,2,52,28,ph,1,325.8,37,8.80541
thaontph46896,PH46896,2,52,28,ph,1,298.2,33,9.03636
lygtph46902,PH46902,2,52,33,ph,1,291.3,35,8.32286
thiendcph46905,PH46905,2,52,28,ph,1,235.8,30,7.86000
anhpvph46908,PH46908,2,52,33,ph,1,256.0,33,7.75758
kiendtph46913,PH46913,2,52,33,ph,1,115.7,16,7.23125
dongdtph46916,PH46916,2,52,33,ph,1,219.3,30,7.31000
hunghvph46928,PH46928,2,52,30,ph,1,268.5,33,8.13636
kietptph46931,PH46931,1,52,30,ph,1,109.5,14,7.82143
khangndph46932,PH46932,2,52,28,ph,1,238.7,30,7.95667
hainxph46939,PH46939,2,52,28,ph,1,130.6,19,6.87368
anhdtph46943,PH46943,2,52,33,ph,1,236.0,33,7.15152
hunglhvph46945,PH46945,2,52,33,ph,1,294.3,35,8.40857
sangdcph46947,PH46947,2,52,34,ph,1,271.0,33,8.21212
thangnnph46948,PH46948,2,52,33,ph,1,237.6,31,7.66452
nguyentkph46956,PH46956,2,52,28,ph,1,230.1,30,7.67000
trungndph46962,PH46962,2,52,33,ph,1,183.3,25,7.33200
truongpxph46966,PH46966,2,52,28,ph,1,205.2,28,7.32857
huytqph46970,PH46970,1,52,33,ph,1,139.9,18,7.77222
quandvph46974,PH46974,2,52,33,ph,1,288.9,35,8.25429
hieubmph46975,PH46975,2,52,28,ph,1,290.8,33,8.81212
duongnhph46976,PH46976,2,52,33,ph,1,261.3,35,7.46571
trungnvph46979,PH46979,2,52,33,ph,1,270.9,33,8.20909
binhhtph46982,PH46982,2,52,34,ph,1,294.5,37,7.95946
quynhttaph46988,PH46988,2,52,28,ph,1,286.4,33,8.67879
hieuddph46989,PH46989,2,52,33,ph,1,119.0,17,7.00000
quanpvmph46994,PH46994,2,52,33,ph,1,285.9,35,8.16857
thanhhvph46998,PH46998,2,52,28,ph,1,257.4,30,8.58000
linhntkph47010,PH47010,2,52,34,ph,1,277.2,33,8.40000
ducctph47017,PH47017,2,52,28,ph,1,247.2,31,7.97419
cuonglkph47021,PH47021,2,52,33,ph,1,155.5,21,7.40476
thienlsph47025,PH47025,2,52,34,ph,1,305.2,37,8.24865
sonttph47026,PH47026,2,52,28,ph,1,268.0,33,8.12121
duongpdph47027,PH47027,2,52,30,ph,1,291.4,33,8.83030
tuyenlttph47028,PH47028,2,55,33,ph,1,268.3,33,8.13030
datntph47039,PH47039,2,52,34,ph,1,243.1,28,8.68214
vandhph47040,PH47040,2,52,33,ph,1,262.9,33,7.96667
tungvqph47041,PH47041,2,52,33,ph,1,211.9,27,7.84815
manhldph47042,PH47042,2,52,33,ph,1,292.2,35,8.34857
hieuptph47044,PH47044,2,52,33,ph,1,255.2,32,7.97500
kienntph47046,PH47046,2,52,30,ph,1,289.4,33,8.76970
khanhvdph47048,PH47048,2,52,33,ph,1,275.2,33,8.33939
chungndph47050,PH47050,1,52,33,ph,1,55.1,8,6.88750
hainnph47056,PH47056,2,52,28,ph,1,270.2,33,8.18788
hungcdpph47061,PH47061,2,52,34,ph,1,250.5,33,7.59091
quilvph47068,PH47068,2,52,33,ph,1,226.1,32,7.06563
quynhlvph47069,PH47069,2,52,33,ph,1,208.9,28,7.46071
datdtph47073,PH47073,1,52,33,ph,1,87.9,13,6.76154
khanhddph47074,PH47074,2,52,33,ph,1,205.0,29,7.06897
dungdtph47083,PH47083,2,52,28,ph,1,214.1,24,8.92083
bacpxph47084,PH47084,2,55,33,ph,1,15.6,3,5.20000
linhntph47085,PH47085,2,52,33,ph,1,286.1,35,8.17429
anhnpdph47088,PH47088,2,52,33,ph,1,285.1,33,8.63939
anhdqph47089,PH47089,2,52,33,ph,1,224.5,30,7.48333
thuongtdph47090,PH47090,2,52,33,ph,1,181.3,27,6.71481
annhph47104,PH47104,2,52,28,ph,1,163.7,23,7.11739
manhhdph47107,PH47107,2,52,33,ph,1,166.4,22,7.56364
thaontpph47115,PH47115,2,52,33,ph,1,223.7,30,7.45667
hunglqph47117,PH47117,2,52,33,ph,1,302.4,37,8.17297
haltph47123,PH47123,2,52,28,ph,1,267.5,33,8.10606
datvvph47127,PH47127,2,52,33,ph,1,163.3,22,7.42273
dungpgtph47128,PH47128,2,52,30,ph,1,199.9,27,7.40370
quanghvph47130,PH47130,2,52,30,ph,1,246.5,33,7.46970
hoanndph47131,PH47131,2,52,33,ph,1,327.9,37,8.86216
toannqph47133,PH47133,2,52,34,ph,1,283.7,37,7.66757
hoangnvph47135,PH47135,2,52,28,ph,1,227.4,30,7.58000
hungntph47143,PH47143,2,52,33,ph,1,327.8,37,8.85946
thinhptqph47145,PH47145,2,52,33,ph,1,262.5,31,8.46774
dongppph47148,PH47148,2,52,33,ph,1,284.7,35,8.13429
tungntph47156,PH47156,2,52,34,ph,1,197.1,28,7.03929
thanhdtph47159,PH47159,2,52,33,ph,1,233.5,31,7.53226
hainlph47160,PH47160,2,52,33,ph,1,261.6,33,7.92727
hoangchph47167,PH47167,1,52,33,ph,1,20.4,3,6.80000
anhlvxph47179,PH47179,2,52,28,ph,1,209.7,24,8.73750
vietbqph47180,PH47180,1,52,33,ph,1,93.9,15,6.26000
hieudmph47182,PH47182,2,52,30,ph,1,195.2,26,7.50769
tuannvph47183,PH47183,2,52,33,ph,1,240.3,30,8.01000
namndph47185,PH47185,2,52,28,ph,1,238.9,29,8.23793
vinhltph47188,PH47188,2,52,33,ph,1,236.3,30,7.87667
hieudtph47191,PH47191,2,52,33,ph,1,295.5,37,7.98649
tungndph47197,PH47197,2,52,28,ph,1,286.9,33,8.69394
thangndph47201,PH47201,2,52,28,ph,1,203.2,27,7.52593
quyettvph47203,PH47203,2,52,33,ph,1,282.0,37,7.62162
minhnqph47216,PH47216,2,52,33,ph,1,298.9,37,8.07838
anhcdph47217,PH47217,2,52,28,ph,1,268.4,33,8.13333
anhdtph47225,PH47225,2,52,28,ph,1,209.5,26,8.05769
phatdvph47227,PH47227,2,52,28,ph,1,266.0,33,8.06061
thienhdph47232,PH47232,2,52,30,ph,1,247.9,29,8.54828
hieuptph47238,PH47238,2,52,33,ph,1,215.1,28,7.68214
dungntph47249,PH47249,2,52,33,ph,1,248.9,29,8.58276
quynhhtph47250,PH47250,2,52,33,ph,1,307.6,37,8.31351
hieuktph47253,PH47253,2,52,33,ph,1,143.4,21,6.82857
hungtvph47260,PH47260,2,52,30,ph,1,224.6,33,6.80606
duongnqph47262,PH47262,1,52,33,ph,1,76.7,12,6.39167
thanhntph47263,PH47263,2,52,33,ph,1,138.3,19,7.27895
tuanndph47264,PH47264,2,52,28,ph,1,267.7,33,8.11212
tuanpvph47266,PH47266,2,52,33,ph,1,221.0,33,6.69697
tiendvph47271,PH47271,2,52,33,ph,1,253.3,31,8.17097
hienntph47272,PH47272,2,52,28,ph,1,282.3,33,8.55455
hoangdtph47275,PH47275,2,52,28,ph,1,176.0,23,7.65217
ducntph47276,PH47276,2,52,30,ph,1,120.0,15,8.00000
huynkph47278,PH47278,2,52,33,ph,1,287.8,37,7.77838
anhhdph47285,PH47285,2,52,33,ph,1,54.8,8,6.85000
huynhnvph47295,PH47295,1,55,35,ph,1,160.7,21,7.65238
hungtvph47296,PH47296,2,52,33,ph,1,165.7,26,6.37308
anhldph47311,PH47311,2,52,28,ph,1,239.5,33,7.25758
nhatcvph47316,PH47316,2,52,33,ph,1,277.1,33,8.39697
thonaph47317,PH47317,2,52,33,ph,1,239.7,34,7.05000
tuannaph47319,PH47319,2,52,33,ph,1,119.3,18,6.62778
longlbph47324,PH47324,2,52,33,ph,1,300.9,37,8.13243
vulqph47329,PH47329,2,52,30,ph,1,220.5,30,7.35000
phongttph47330,PH47330,2,52,28,ph,1,266.4,33,8.07273
lamdtph47350,PH47350,2,52,33,ph,1,208.2,27,7.71111
trongvnph47351,PH47351,2,52,33,ph,1,266.8,33,8.08485
anhnvph47352,PH47352,2,52,33,ph,1,239.2,29,8.24828
uytdph47353,PH47353,2,52,33,ph,1,199.9,27,7.40370
duongpvph47354,PH47354,2,52,28,ph,1,175.0,23,7.60870
hinhnnph47355,PH47355,2,52,28,ph,1,282.7,37,7.64054
lydvph47356,PH47356,2,52,33,ph,1,227.8,33,6.90303
khanhphph47357,PH47357,2,52,33,ph,1,146.9,22,6.67727
anhdtph47358,PH47358,1,52,33,ph,1,102.7,15,6.84667
duchvph47365,PH47365,2,52,33,ph,1,254.1,33,7.70000
thanhphph47371,PH47371,2,52,30,ph,1,139.7,21,6.65238
khanhtxph47378,PH47378,2,52,33,ph,1,266.0,33,8.06061
thangldph47392,PH47392,2,52,30,ph,1,249.5,33,7.56061
nhanhhph47395,PH47395,2,52,30,ph,1,292.0,32,9.12500
hungttph47401,PH47401,2,52,32,ph,1,336.0,36,9.33333
anhptlph47407,PH47407,2,52,28,ph,1,259.7,33,7.86970
huyvqph47416,PH47416,2,52,32,ph,1,202.2,31,6.52258
hainnph47417,PH47417,2,52,28,ph,1,291.5,36,8.09722
lamdtph47418,PH47418,1,55,33,ph,1,151.6,20,7.58000
nganvtph47419,PH47419,2,52,32,ph,1,296.8,36,8.24444
hoanvph47429,PH47429,2,52,28,ph,1,348.5,40,8.71250
xuanttph47430,PH47430,2,52,34,ph,1,278.1,37,7.51622
longnvph47431,PH47431,2,52,32,ph,1,331.8,40,8.29500
hadmph47437,PH47437,2,52,28,ph,1,309.2,36,8.58889
dongcvph47439,PH47439,2,52,28,ph,1,326.8,40,8.17000
duyhhph47443,PH47443,1,52,32,ph,1,74.8,11,6.80000
minhhvph47445,PH47445,2,52,28,ph,1,181.3,22,8.24091
gioilvph47449,PH47449,2,52,32,ph,1,266.1,36,7.39167
balvph47452,PH47452,2,52,32,ph,1,297.4,40,7.43500
cuongntph47461,PH47461,2,52,32,ph,1,285.3,36,7.92500
dongnvph47462,PH47462,2,52,28,ph,1,320.3,40,8.00750
locnnph47465,PH47465,2,52,28,ph,1,314.1,40,7.85250
khanhdmph47476,PH47476,2,52,32,ph,1,243.5,33,7.37879
anltph47483,PH47483,2,52,28,ph,1,220.6,27,8.17037
xuanvtph47486,PH47486,2,52,32,ph,1,242.7,32,7.58438
quyettvph47490,PH47490,2,52,32,ph,1,103.2,15,6.88000
hungdmph47495,PH47495,1,52,28,ph,1,103.7,15,6.91333
thaonmph47496,PH47496,2,52,28,ph,1,294.4,36,8.17778
namvdph47498,PH47498,2,52,32,ph,1,267.4,36,7.42778
datttph47508,PH47508,2,52,28,ph,1,199.7,27,7.39630
anhvdtph47509,PH47509,1,52,32,ph,1,164.8,21,7.84762
sonnbph47511,PH47511,2,52,32,ph,1,155.4,20,7.77000
duclqph47531,PH47531,2,52,32,ph,1,295.0,40,7.37500
dattdph47548,PH47548,2,52,33,ph,1,117.8,18,6.54444
ninhddph47550,PH47550,2,52,32,ph,1,200.3,26,7.70385
ngandtph47573,PH47573,2,52,34,ph,1,173.8,25,6.95200
datlqph47584,PH47584,2,52,28,ph,1,91.9,12,7.65833
thanhntph47592,PH47592,2,52,30,ph,1,325.6,36,9.04444
thanhntph47600,PH47600,2,52,32,ph,1,311.5,40,7.78750
anhltph47613,PH47613,2,52,30,ph,1,135.6,21,6.45714
ducndph47614,PH47614,2,52,32,ph,1,336.3,40,8.40750
thangnqph47618,PH47618,2,52,30,ph,1,232.1,30,7.73667
tuannvph47622,PH47622,1,52,32,ph,1,146.3,21,6.96667
hoanglhph47627,PH47627,2,52,28,ph,1,315.2,40,7.88000
hieuttph47639,PH47639,2,52,33,ph,1,201.0,28,7.17857
quoctvph47648,PH47648,2,52,33,ph,1,172.9,25,6.91600
hungtph47679,PH47679,2,55,33,ph,1,21.3,3,7.10000
longbhph47680,PH47680,2,52,33,ph,1,134.4,19,7.07368
datntph47720,PH47720,2,52,30,ph,1,94.2,12,7.85000
tainvph47740,PH47740,2,52,34,ph,1,188.9,24,7.87083
hieucmph47772,PH47772,2,52,30,ph,1,165.2,22,7.50909
dungtvph47812,PH47812,2,52,28,ph,1,153.4,21,7.30476
tuanbaph47814,PH47814,2,52,33,ph,1,131.0,19,6.89474
loicvph47817,PH47817,2,52,34,ph,1,195.2,24,8.13333
trangdttph47853,PH47853,2,52,33,ph,1,162.8,22,7.40000
lamndph47854,PH47854,2,52,28,ph,1,233.4,30,7.78000
nghiavtph47856,PH47856,2,52,28,ph,1,257.0,28,9.17857
anhdvph47869,PH47869,1,52,29,ph,1,48.3,6,8.05000
tuannaph47877,PH47877,2,52,34,ph,1,187.6,27,6.94815
sonnvph47912,PH47912,2,52,30,ph,1,146.6,22,6.66364
sonpqph47927,PH47927,2,52,28,ph,1,217.7,28,7.77500
huyntph47963,PH47963,1,52,30,ph,1,22.8,4,5.70000
kienttph47966,PH47966,2,52,33,ph,1,168.6,21,8.02857
vydtph47972,PH47972,1,55,35,ph,1,134.7,16,8.41875
tuanbnph47980,PH47980,2,52,33,ph,1,191.3,27,7.08519
minhttph47982,PH47982,2,52,33,ph,1,196.1,29,6.76207
quangdvph48000,PH48000,2,52,30,ph,1,210.3,26,8.08846
tunvph48010,PH48010,2,52,33,ph,1,151.7,20,7.58500
longvtph48013,PH48013,2,52,30,ph,1,188.7,26,7.25769
datdtph48034,PH48034,2,52,32,ph,1,256.4,32,8.01250
kienttph48044,PH48044,1,55,33,ph,1,43.2,7,6.17143
trinhntph48046,PH48046,1,55,6,ph,1,130.6,18,7.25556
hieuttph48053,PH48053,2,52,32,ph,1,280.7,36,7.79722
tudnph48063,PH48063,2,52,32,ph,1,184.2,26,7.08462
namntph48064,PH48064,2,55,28,ph,1,272.6,36,7.57222
duytvph48067,PH48067,1,52,32,ph,1,58.3,9,6.47778
vietddph48069,PH48069,2,52,28,ph,1,248.5,33,7.53030
phucntph48072,PH48072,2,52,32,ph,1,226.9,33,6.87576
hoangnhph48075,PH48075,2,52,32,ph,1,316.7,40,7.91750
bachlmph48078,PH48078,2,52,32,ph,1,288.4,34,8.48235
duonghdph48079,PH48079,2,52,28,ph,1,299.2,36,8.31111
namnhph48084,PH48084,2,52,34,ph,1,227.6,30,7.58667
dunglqph48085,PH48085,2,52,28,ph,1,220.8,27,8.17778
phuongldph48088,PH48088,2,52,32,ph,1,165.2,23,7.18261
hungnhph48091,PH48091,1,52,32,ph,1,107.3,15,7.15333
datpcph48097,PH48097,2,52,28,ph,1,238.0,31,7.67742
hoangnxph48099,PH48099,2,52,32,ph,1,256.7,28,9.16786
hunghhph48104,PH48104,2,52,28,ph,1,344.4,40,8.61000
linhnvph48107,PH48107,2,52,28,ph,1,246.1,31,7.93871
manhnvph48111,PH48111,2,52,28,ph,1,182.2,24,7.59167
duyltph48118,PH48118,2,52,32,ph,1,136.5,18,7.58333
tumaph48127,PH48127,1,52,28,ph,1,21.6,3,7.20000
huanlnph48134,PH48134,2,52,32,ph,1,309.0,40,7.72500
chidqph48137,PH48137,1,55,35,ph,1,62.4,8,7.80000
sonntph48138,PH48138,2,52,28,ph,1,112.4,13,8.64615
dungvtph48139,PH48139,2,52,28,ph,1,279.2,36,7.75556
minhldph48146,PH48146,1,55,35,ph,1,152.5,18,8.47222
liemnvph48149,PH48149,2,52,32,ph,1,249.1,32,7.78438
thaipnph48150,PH48150,2,52,32,ph,1,308.2,40,7.70500
nghiahdph48152,PH48152,2,52,30,ph,1,242.0,33,7.33333
trinmph48153,PH48153,1,55,6,ph,1,93.8,14,6.70000
phuchnph48161,PH48161,1,55,28,ph,1,151.1,18,8.39444
dungvtph48187,PH48187,1,55,33,ph,1,113.7,15,7.58000
minhncph48188,PH48188,1,55,33,ph,1,98.1,12,8.17500
duyndph48194,PH48194,1,55,28,ph,1,125.9,18,6.99444
thongnkph48198,PH48198,1,55,6,ph,1,147.3,18,8.18333
hoanbdph48200,PH48200,1,55,35,ph,1,130.3,18,7.23889
dangphph48211,PH48211,1,55,28,ph,1,152.9,18,8.49444
kietdtph48213,PH48213,1,55,33,ph,1,40.8,7,5.82857
hoanglvph48214,PH48214,1,55,28,ph,1,140.2,18,7.78889
anhntph48216,PH48216,1,55,28,ph,1,66.6,10,6.66000
huydqph48223,PH48223,1,55,6,ph,1,136.4,18,7.57778
duongbvph48231,PH48231,1,55,33,ph,1,128.5,14,9.17857
minhhdph48234,PH48234,1,55,33,ph,1,89.4,13,6.87692
tuandvph48236,PH48236,1,55,71,ph,1,153.7,18,8.53889
chucnaph48240,PH48240,1,55,33,ph,1,102.0,16,6.37500
manhpvph48244,PH48244,1,55,71,ph,1,115.4,18,6.41111
thinhhtph48247,PH48247,1,55,28,ph,1,143.8,18,7.98889
hieulnph48250,PH48250,1,55,35,ph,1,135.5,18,7.52778
tuannnph48252,PH48252,1,55,35,ph,1,90.6,11,8.23636
phuongnvph48256,PH48256,1,55,28,ph,1,153.1,18,8.50556
anhltph48259,PH48259,1,55,28,ph,1,122.7,18,6.81667
anlvph48260,PH48260,1,55,6,ph,1,143.3,18,7.96111
tungnaph48261,PH48261,1,55,28,ph,1,136.9,20,6.84500
sonntph48266,PH48266,1,55,71,ph,1,150.6,18,8.36667
datdtph48275,PH48275,1,55,28,ph,1,115.9,14,8.27857
hieupmph48277,PH48277,1,55,33,ph,1,134.4,16,8.40000
viethtph48278,PH48278,1,55,33,ph,1,114.0,16,7.12500
datdtph48282,PH48282,1,55,33,ph,1,71.1,9,7.90000
ducddph48285,PH48285,1,55,28,ph,1,142.7,18,7.92778
khanglvph48286,PH48286,1,55,33,ph,1,110.7,16,6.91875
thinhldph48291,PH48291,1,55,28,ph,1,68.4,9,7.60000
phatntph48293,PH48293,1,55,28,ph,1,64.5,10,6.45000
huynqph48295,PH48295,1,55,35,ph,1,142.1,18,7.89444
congvmph48302,PH48302,1,55,28,ph,1,115.7,14,8.26429
hoangntph48307,PH48307,1,55,35,ph,1,139.8,18,7.76667
tunglptph48308,PH48308,1,55,33,ph,1,103.5,12,8.62500
thanhbmph48311,PH48311,1,55,28,ph,1,141.7,18,7.87222
hieundph48318,PH48318,1,55,28,ph,1,133.6,18,7.42222
tuanpnph48323,PH48323,1,55,34,ph,1,107.2,15,7.14667
quannaph48325,PH48325,1,55,33,ph,1,116.6,16,7.28750
dangvnph48327,PH48327,1,55,34,ph,1,145.3,18,8.07222
danglmph48331,PH48331,1,55,33,ph,1,110.7,12,9.22500
thongnvph48336,PH48336,1,55,71,ph,1,118.0,14,8.42857
quyndph48339,PH48339,1,55,6,ph,1,118.9,14,8.49286
tulaph48341,PH48341,1,55,71,ph,1,120.3,15,8.02000
phundph48353,PH48353,1,55,33,ph,1,125.1,16,7.81875
dannhph48355,PH48355,1,55,33,ph,1,126.8,16,7.92500
tuanlvph48359,PH48359,1,55,6,ph,1,108.4,14,7.74286
sangttph48373,PH48373,1,55,71,ph,1,131.5,18,7.30556
thumthph48377,PH48377,1,55,33,ph,1,137.0,16,8.56250
khointph48378,PH48378,1,55,28,ph,1,144.8,18,8.04444
hieuttph48379,PH48379,1,55,33,ph,1,67.2,9,7.46667
longnctph48388,PH48388,1,55,35,ph,1,143.7,18,7.98333
thiennqph48391,PH48391,1,55,33,ph,1,134.9,18,7.49444
trinhntph48393,PH48393,1,55,28,ph,1,138.0,18,7.66667
nguyentqph48395,PH48395,1,55,33,ph,1,133.6,18,7.42222
toanlhph48397,PH48397,1,55,35,ph,1,128.3,18,7.12778
quynmph48401,PH48401,1,55,33,ph,1,88.5,13,6.80769
thinncph48402,PH48402,1,55,33,ph,1,99.0,12,8.25000
khointph48404,PH48404,1,55,33,ph,1,57.3,9,6.36667
phuongvdph48408,PH48408,1,55,33,ph,1,78.3,13,6.02308
anhndph48409,PH48409,1,55,35,ph,1,110.4,14,7.88571
hieutqph48415,PH48415,1,55,71,ph,1,81.8,11,7.43636
cuongdvph48421,PH48421,1,55,33,ph,1,129.4,18,7.18889
hadvph48425,PH48425,1,55,28,ph,1,147.6,18,8.20000
tungntph48434,PH48434,1,55,71,ph,1,120.5,14,8.60714
trungdvph48437,PH48437,1,55,33,ph,1,131.4,16,8.21250
duchmph48439,PH48439,1,55,33,ph,1,50.7,6,8.45000
namvntph48444,PH48444,1,55,35,ph,1,145.5,18,8.08333
thangnvph48446,PH48446,1,55,28,ph,1,146.3,18,8.12778
duongddph48447,PH48447,1,55,33,ph,1,129.4,14,9.24286
cuongpxph48448,PH48448,1,55,33,ph,1,0.0,0,
tunghtph48450,PH48450,1,55,34,ph,1,133.2,18,7.40000
namntph48452,PH48452,1,55,33,ph,1,130.0,16,8.12500
vubmph48461,PH48461,1,55,28,ph,1,140.6,18,7.81111
bachdgph48462,PH48462,1,55,34,ph,1,24.9,3,8.30000
tungbtph48466,PH48466,1,55,34,ph,1,137.1,18,7.61667
khanhnqph48468,PH48468,1,55,33,ph,1,128.7,14,9.19286
lamtxph48469,PH48469,1,55,71,ph,1,116.6,14,8.32857
hungvvph48471,PH48471,1,55,28,ph,1,150.6,18,8.36667
thangnvph48479,PH48479,1,55,34,ph,1,104.9,15,6.99333
haidxph48483,PH48483,1,55,28,ph,1,102.0,12,8.50000
tuandaph48485,PH48485,1,55,28,ph,1,120.1,18,6.67222
vuonghnph48491,PH48491,1,55,28,ph,1,141.6,18,7.86667
huyplph48493,PH48493,1,55,28,ph,1,146.2,18,8.12222
thaiphph48495,PH48495,1,55,6,ph,1,154.4,18,8.57778
thuvttph48496,PH48496,1,55,35,ph,1,143.0,18,7.94444
anhkmtph48504,PH48504,1,55,28,ph,1,117.8,15,7.85333
khanhtqph48506,PH48506,1,55,71,ph,1,152.8,18,8.48889
tuannaph48510,PH48510,1,55,28,ph,1,138.8,18,7.71111
giangnvph48512,PH48512,1,55,33,ph,1,127.1,16,7.94375
tainlaph48515,PH48515,1,55,28,ph,1,138.0,18,7.66667
ducdcph48521,PH48521,1,55,28,ph,1,109.1,15,7.27333
minhntph48524,PH48524,1,55,33,ph,1,122.4,16,7.65000
anhtdph48527,PH48527,1,55,33,ph,1,123.6,18,6.86667
kienntph48528,PH48528,1,55,33,ph,1,137.8,18,7.65556
bachlhph48530,PH48530,1,55,28,ph,1,104.6,15,6.97333
quangtdph48531,PH48531,1,55,35,ph,1,107.1,15,7.14000
sonnntph48532,PH48532,1,55,33,ph,1,93.4,13,7.18462
dunghqph48533,PH48533,1,55,33,ph,1,97.8,13,7.52308
anhttph48540,PH48540,1,55,34,ph,1,110.0,15,7.33333
nguyentdph48541,PH48541,1,55,71,ph,1,128.2,18,7.12222
conglhph48542,PH48542,1,55,33,ph,1,110.3,16,6.89375
namncph48545,PH48545,1,55,71,ph,1,114.6,14,8.18571
dangpdph48551,PH48551,1,55,6,ph,1,75.8,12,6.31667
nhatttph48556,PH48556,1,55,71,ph,1,129.7,18,7.20556
toannkph48568,PH48568,1,55,71,ph,1,126.8,15,8.45333
luuhvph48569,PH48569,1,55,33,ph,1,121.4,16,7.58750
linhvhph48570,PH48570,1,55,28,ph,1,130.9,18,7.27222
hauttph48574,PH48574,1,55,33,ph,1,105.6,12,8.80000
namppph48575,PH48575,1,55,33,ph,1,154.5,18,8.58333
hieunmph48576,PH48576,1,55,28,ph,1,150.2,18,8.34444
anhnttph48578,PH48578,1,55,33,ph,1,128.8,18,7.15556
ductmph48581,PH48581,1,55,33,ph,1,129.0,16,8.06250
namnhph48585,PH48585,1,55,28,ph,1,115.5,14,8.25000
thienlvph48590,PH48590,1,55,33,ph,1,132.3,18,7.35000
anhndph48595,PH48595,1,55,71,ph,1,125.8,14,8.98571
hieuhvph48599,PH48599,1,55,33,ph,1,81.3,13,6.25385
hungtdph48600,PH48600,1,55,28,ph,1,138.3,18,7.68333
duckmph48607,PH48607,1,55,33,ph,1,133.8,16,8.36250
hiepvhph48611,PH48611,1,55,33,ph,1,86.3,13,6.63846
tubkph48612,PH48612,1,55,33,ph,1,128.4,18,7.13333
ducptph48613,PH48613,1,55,33,ph,1,75.0,9,8.33333
